customer_id,revenue,number_of_orders,recency_days,ClustID
8590,891,9,446,0
30824,944,10,547,0
35568,747,9,267,0
3195,872,11,450,0
1277,726,9,413,0
12497,961,12,313,0
2945,844,9,292,0
8437,1048,13,497,0
33995,846,9,280,0
17816,1156,12,270,0
19627,855,12,266,0
38441,1069,9,344,0
31012,817,8,262,0
36970,1017,10,483,0
10020,1205,12,349,0
19517,1017,10,419,0
13998,1030,9,325,0
183,898,9,281,0
38368,990,8,491,0
11445,757,8,359,0
22490,943,11,286,0
11495,1171,10,413,0
33023,1054,8,450,0
30081,1079,12,275,0
10246,800,8,313,0
26360,837,8,377,0
31695,851,10,446,0
8775,893,8,246,0
29301,966,10,259,0
5860,946,10,491,0
7116,1148,11,503,0
12163,875,10,369,0
34884,1063,11,348,0
29971,1011,10,228,0
30762,1224,10,426,0
37840,1170,11,460,0
29940,945,9,494,0
25654,1235,14,454,0
3054,958,9,360,0
36907,984,10,428,0
13043,977,8,386,0
13894,1157,11,251,0
33707,1170,9,234,0
18727,931,11,235,0
4814,1053,11,254,0
35397,755,9,256,0
35553,873,13,461,0
18417,797,8,375,0
38153,976,9,274,0
24771,1279,10,310,0
12212,1234,14,411,0
31804,885,9,294,0
30335,707,8,289,0
1479,1051,12,442,0
12931,1075,7,331,0
7908,895,10,331,0
38776,745,8,358,0
11200,1084,10,259,0
34585,906,8,414,0
32724,1024,10,243,0
30006,864,12,343,0
9621,1180,12,245,0
13680,1015,10,351,0
22900,891,10,242,0
5204,778,9,399,0
25576,754,10,367,0
15583,1017,9,281,0
31230,788,9,316,0
39909,1140,16,420,0
9164,787,10,385,0
7478,748,9,359,0
33564,934,10,390,0
34905,662,8,313,0
10476,732,11,407,0
30317,958,9,522,0
34664,1000,8,384,0
36291,836,9,430,0
31899,872,9,221,0
3073,511,10,305,0
33449,930,8,394,0
24713,982,13,334,0
13833,836,9,327,0
8048,1020,9,274,0
30111,1261,10,307,0
10917,929,10,342,0
5959,875,8,377,0
27588,1236,11,299,0
5250,838,9,300,0
35384,1208,10,372,0
16415,1134,9,389,0
34041,804,9,286,0
12728,1001,9,428,0
31876,666,8,323,0
11778,670,8,310,0
20220,844,8,357,0
6691,830,9,337,0
22511,828,9,301,0
2387,862,8,291,0
7858,1319,14,394,0
32788,924,9,292,0
11059,1196,11,376,0
33848,1044,11,520,0
37114,950,9,230,0
35762,879,9,233,0
28699,1215,12,323,0
10868,716,9,419,0
33857,1024,9,243,0
26892,703,9,324,0
36236,923,10,240,0
36552,901,7,280,0
27236,1278,9,397,0
13329,1000,10,365,0
39562,976,10,353,0
39205,893,10,235,0
25993,1131,10,252,0
16590,995,7,454,0
27388,1266,11,425,0
3774,1287,11,414,0
22,845,10,459,0
12985,829,7,310,0
12706,635,11,275,0
7026,975,10,446,0
25935,1218,12,263,0
10112,861,10,369,0
3111,772,9,326,0
32443,1048,10,264,0
20019,1353,11,305,0
23305,1114,12,371,0
36217,697,9,327,0
10256,1008,10,231,0
12293,836,9,257,0
23434,753,8,358,0
4020,923,9,222,0
25876,902,7,323,0
24751,1069,10,231,0
19731,983,10,229,0
35969,981,11,352,0
28303,822,11,410,0
32320,744,8,368,0
33172,834,10,290,0
12004,1155,16,486,0
25564,884,10,434,0
30687,1051,9,415,0
12289,1053,11,248,0
22372,1131,11,323,0
8533,889,11,492,0
16061,683,8,316,0
24646,911,11,423,0
20592,891,11,334,0
34245,764,7,304,0
28417,1340,13,308,0
35250,1293,12,411,0
9762,1073,11,262,0
25509,857,8,442,0
934,716,11,435,0
39640,1432,12,409,0
39148,1142,11,244,0
26636,1051,11,435,0
25739,997,10,290,0
30629,1095,10,472,0
24899,1246,15,366,0
32657,1250,15,348,0
32109,1101,11,265,0
135,809,9,436,0
34733,1038,13,304,0
10249,914,8,264,0
5940,782,8,373,0
12714,915,9,312,0
37664,979,13,278,0
37702,1130,12,304,0
27457,920,10,284,0
5471,750,10,244,0
14268,817,9,283,0
32533,714,9,286,0
36783,884,8,306,0
3681,1149,11,397,0
10684,649,12,255,0
17011,1410,12,359,0
17686,1296,11,434,0
38503,928,9,322,0
22403,1075,13,420,0
19693,999,8,229,0
13350,850,8,256,0
24584,1372,10,339,0
19236,1120,14,364,0
18710,876,9,458,0
16365,864,9,250,0
23127,759,9,325,0
28213,939,10,231,0
22705,926,7,334,0
16965,1160,11,251,0
34430,1037,10,569,0
6929,1256,10,237,0
23122,853,10,411,0
38278,833,9,377,0
36001,1104,9,295,0
8144,1001,10,292,0
7138,812,7,297,0
15027,721,9,396,0
36339,877,9,397,0
330,880,12,308,0
30646,949,11,457,0
2318,979,11,244,0
21947,1226,11,392,0
22456,795,9,307,0
35208,896,9,494,0
398,973,12,388,0
14206,1043,11,262,0
20926,749,9,400,0
39414,1090,15,363,0
29075,868,9,266,0
32630,950,9,298,0
22848,820,7,302,0
28776,997,9,395,0
36229,1055,10,481,0
4963,856,7,280,0
25978,1061,12,352,0
11779,1211,13,312,0
21682,875,10,313,0
21269,1096,10,320,0
2585,1007,11,268,0
24615,556,10,343,0
8307,968,9,376,0
12310,855,9,237,0
34598,1454,10,335,0
25491,1305,12,299,0
33957,1027,10,358,0
19167,1012,13,358,0
38170,1147,12,313,0
16304,679,11,297,0
3050,1127,11,248,0
20667,684,10,360,0
24966,854,9,485,0
3636,821,9,243,0
20975,966,8,300,0
20914,1187,10,287,0
262,1240,12,377,0
26159,959,10,270,0
37225,892,8,301,0
18407,789,12,260,0
32560,1012,9,390,0
3456,1016,10,487,0
37945,1018,11,293,0
17433,815,12,435,0
5824,1097,12,331,0
16297,870,9,463,0
31116,940,9,355,0
8456,1166,13,334,0
2115,778,10,282,0
11922,981,9,417,0
12683,1165,10,336,0
11461,922,11,304,0
9919,868,7,306,0
31480,941,10,277,0
39606,1180,11,291,0
1285,876,10,477,0
9845,800,11,327,0
16197,935,11,428,0
27442,1492,13,379,0
351,856,9,403,0
1546,1017,11,301,0
12479,1086,13,295,0
10023,770,10,243,0
33610,736,8,314,0
24240,470,11,312,0
23124,982,9,264,0
8245,1218,10,255,0
5249,1264,14,315,0
21056,1013,10,388,0
9383,981,11,329,0
32495,1081,11,291,0
33877,798,7,336,0
32271,1210,12,483,0
26885,1042,9,263,0
23859,1480,15,439,0
33500,792,9,371,0
16413,990,9,400,0
1254,846,11,235,0
36972,927,8,310,0
16992,958,12,275,0
34279,839,7,347,0
20786,905,8,388,0
18997,1021,8,245,0
35636,1083,10,313,0
38141,596,11,352,0
27341,737,8,299,0
10353,798,9,405,0
31409,1244,13,334,0
13859,900,10,371,0
385,1238,12,257,0
29736,858,8,289,0
12170,894,6,315,0
29387,1088,13,243,0
2326,891,9,478,0
3472,1007,12,305,0
6174,1176,13,372,0
16941,968,10,334,0
2126,826,9,276,0
39232,1024,10,426,0
27440,1290,12,423,0
27864,812,9,345,0
23055,922,8,464,0
7120,1104,11,528,0
18497,765,11,461,0
10723,1441,10,347,0
37668,1129,10,230,0
580,1203,12,409,0
26219,735,9,420,0
36955,989,9,394,0
21119,793,8,354,0
27981,1317,11,406,0
29002,861,11,373,0
28196,1457,12,392,0
11604,952,8,487,0
8113,770,10,254,0
29582,1039,8,428,0
20858,860,9,401,0
32655,1160,11,264,0
24322,1323,12,302,0
10437,966,9,426,0
14952,860,10,281,0
29251,1558,15,465,0
24572,968,12,426,0
12522,1095,10,405,0
39104,1055,12,277,0
13018,1163,12,274,0
18631,1101,10,299,0
16695,689,8,335,0
12369,1211,9,226,0
2685,891,8,348,0
8434,1123,9,245,0
5587,1030,10,458,0
35311,1007,9,303,0
27874,848,10,530,0
27074,1274,11,289,0
18341,1014,9,508,0
28236,1037,11,390,0
29785,814,8,364,0
12227,1060,12,347,0
30063,802,10,248,0
13032,840,11,446,0
37505,878,9,388,0
22920,898,10,391,0
29136,1147,9,363,0
30739,1015,9,253,0
34449,945,8,464,0
34194,713,10,294,0
11929,1263,15,417,0
8934,807,8,277,0
13543,824,10,323,0
9510,1271,14,344,0
20511,1284,11,286,0
14241,1259,11,243,0
1209,1277,12,456,0
19217,1019,8,253,0
11360,1439,11,258,0
21154,1294,13,477,0
8691,892,11,482,0
11956,895,9,354,0
20612,1140,11,362,0
31737,870,9,293,0
38454,1031,12,437,0
2883,598,9,316,0
33837,723,9,370,0
36460,889,10,442,0
9768,1138,11,317,0
36370,709,8,290,0
18527,924,9,228,0
20297,1046,12,323,0
3725,972,11,495,0
11858,762,10,352,0
38362,1006,9,335,0
33843,1135,9,444,0
5542,752,9,264,0
30660,929,13,292,0
34615,1067,11,304,0
22853,836,8,304,0
20399,1217,11,483,0
14816,1334,11,260,0
39748,913,9,226,0
20459,701,9,278,0
13824,829,9,233,0
33439,788,9,280,0
23599,960,9,430,0
17160,1029,10,254,0
38396,1296,9,427,0
2767,1195,12,253,0
3022,1139,9,261,0
3530,816,10,421,0
6014,878,7,306,0
11239,1110,14,340,0
25402,1078,12,291,0
30992,1043,9,379,0
10145,1075,11,376,0
36806,881,10,287,0
30661,1016,9,462,0
8100,783,11,294,0
27840,827,10,301,0
10864,964,9,283,0
8046,1054,13,267,0
15623,798,12,411,0
36665,1108,12,299,0
1318,1000,9,367,0
28523,983,9,486,0
37590,949,10,285,0
26262,1014,8,249,0
18929,569,10,272,0
28124,981,11,394,0
6091,692,9,351,0
16847,856,8,250,0
29320,690,10,467,0
27019,830,10,437,0
31466,1040,9,323,0
33186,581,10,352,0
11052,1182,10,497,0
37361,946,10,419,0
3600,1314,12,450,0
36787,832,12,353,0
3199,826,12,276,0
30815,935,12,365,0
29359,884,8,326,0
13325,1065,10,423,0
14302,1115,9,469,0
26656,846,9,484,0
23741,1006,9,261,0
9279,1260,10,268,0
22468,1206,10,381,0
24004,1221,13,316,0
33825,853,10,291,0
4837,1490,14,393,0
38174,968,9,428,0
20962,908,11,326,0
583,830,8,294,0
756,740,8,295,0
20912,842,11,357,0
19372,1236,8,397,0
7076,923,7,308,0
13563,918,8,280,0
8310,1079,9,266,0
20435,938,9,244,0
21835,1249,11,332,0
6289,984,9,309,0
34082,725,11,228,0
25648,1298,11,404,0
27576,985,9,317,0
29213,1158,11,280,0
9057,1043,11,284,0
8622,1128,11,234,0
32689,862,8,277,0
24946,1533,13,426,0
11803,1554,11,365,0
33523,1000,10,242,0
32835,1173,9,226,0
23401,786,9,253,0
15396,974,14,364,0
34257,786,8,305,0
31623,1255,12,545,0
2557,1305,10,236,0
27149,1028,10,366,0
15205,953,10,425,0
15068,1171,10,427,0
735,1055,8,382,0
1922,1263,12,246,0
33704,1008,10,445,0
39393,1132,10,522,0
26015,904,9,249,0
2937,954,7,326,0
35448,983,10,282,0
39655,925,13,377,0
21028,1030,12,419,0
2234,951,8,433,0
13474,1299,11,336,0
21690,1122,9,250,0
2927,814,12,361,0
6194,1375,13,393,0
29733,1140,10,319,0
31270,853,8,423,0
23833,777,9,327,0
22446,787,7,298,0
36653,1177,10,233,0
38612,935,12,257,0
21337,998,10,242,0
28591,864,13,342,0
7140,1036,10,277,0
5372,781,10,483,0
36513,929,10,225,0
23287,1028,11,243,0
5371,1169,11,509,0
19294,786,9,354,0
3352,1002,11,421,0
13537,789,8,370,0
24506,870,9,383,0
23986,1227,11,353,0
19350,922,10,363,0
12898,653,9,290,0
4027,1012,9,373,0
12194,832,10,385,0
31605,886,9,489,0
27631,919,10,378,0
27289,834,9,283,0
15064,952,10,290,0
28049,944,10,413,0
3808,1176,12,367,0
39827,841,11,457,0
39180,888,11,269,0
676,884,9,259,0
30860,1006,9,341,0
37339,1054,10,248,0
17507,873,8,376,0
12051,718,8,301,0
32115,1118,12,442,0
19176,925,10,249,0
3155,1305,11,386,0
18134,846,9,450,0
19380,1280,11,333,0
10390,1179,12,312,0
35093,899,8,251,0
7201,1285,11,263,0
36175,978,8,304,0
31898,968,11,293,0
11812,963,9,369,0
3017,1082,10,406,0
8960,1000,10,424,0
30167,769,10,228,0
28019,860,12,451,0
7066,1381,13,433,0
7774,970,8,240,0
16011,913,11,399,0
20718,616,11,244,0
21821,931,10,401,0
21674,809,8,399,0
12418,1008,10,478,0
34178,1141,11,256,0
7759,1370,12,391,0
10998,1112,9,419,0
14372,862,9,395,0
7441,1086,9,375,0
4429,1116,11,251,0
32700,1062,10,456,0
31308,1015,11,270,0
31851,868,8,428,0
18689,963,9,275,0
29105,1007,9,231,0
28668,755,10,276,0
23978,822,8,306,0
11151,751,9,350,0
23033,1021,9,371,0
14503,921,9,517,0
3761,1248,11,431,0
4129,992,11,263,0
26370,1174,9,386,0
35007,1194,12,253,0
16422,1247,12,293,0
6631,963,7,373,0
8423,620,9,303,0
6978,1033,10,472,0
37045,1120,13,243,0
16079,748,9,314,0
34699,932,12,411,0
34477,896,9,234,0
24397,791,9,422,0
11974,1204,11,311,0
5653,1227,11,426,0
23943,946,8,263,0
35828,777,9,342,0
21197,903,8,352,0
12023,840,8,274,0
38271,1014,7,336,0
8552,1357,11,388,0
3942,962,9,449,0
13073,1311,13,345,0
35135,1318,14,387,0
36348,925,8,382,0
31434,967,12,238,0
21106,1267,14,386,0
21654,928,11,245,0
4701,680,9,277,0
2890,1261,12,345,0
23820,956,7,314,0
34706,795,10,229,0
6260,880,11,346,0
1891,1009,10,371,0
23253,1270,11,398,0
34791,1226,12,239,0
30587,1344,11,423,0
31148,1105,12,237,0
28685,746,8,344,0
12972,760,9,308,0
33590,1232,11,299,0
25056,753,9,264,0
29146,983,9,328,0
29968,773,7,303,0
23281,1159,10,379,0
10157,911,7,343,0
9990,942,9,530,0
17909,1036,8,283,0
12909,974,13,286,0
20569,734,11,407,0
31360,995,8,238,0
7321,836,10,413,0
21998,916,9,469,0
14434,1025,10,246,0
23507,959,9,442,0
38971,1096,9,338,0
6373,1165,10,380,0
9073,964,11,376,0
30440,844,10,276,0
15669,1306,10,315,0
30900,877,9,273,0
29308,832,10,233,0
31807,1169,11,337,0
17729,906,10,237,0
33434,893,9,447,0
16446,991,9,316,0
13470,993,10,403,0
4687,946,11,286,0
16603,858,7,379,0
27932,964,10,346,0
20844,753,9,265,0
33734,982,9,392,0
13645,973,9,247,0
11792,1028,11,246,0
24205,1174,10,264,0
28653,761,9,269,0
20104,1082,10,322,0
6951,862,9,288,0
20720,1101,9,344,0
8004,1267,10,239,0
12088,873,10,395,0
33552,942,9,344,0
38640,1102,11,442,0
3653,1113,13,366,0
1755,988,11,447,0
4094,1165,9,469,0
11139,1046,8,363,0
33265,875,10,293,0
30029,1121,10,256,0
32810,1385,13,356,0
27025,791,8,358,0
29966,853,8,395,0
15493,1111,9,468,0
36683,828,9,447,0
24018,1252,10,234,0
18192,1280,14,429,0
39797,1266,11,265,0
31439,691,8,304,0
4785,1160,11,333,0
10172,1176,10,256,0
31228,1371,11,405,0
19290,1295,11,350,0
24817,798,8,309,0
34035,1030,11,242,0
7352,857,12,494,0
19600,839,11,379,0
1657,1029,9,343,0
2522,1590,13,493,0
18620,1089,9,235,0
35034,1272,13,423,0
32708,1264,11,414,0
25322,1298,10,451,0
17749,1064,10,407,0
2887,1437,12,369,0
14123,1100,9,417,0
1084,1138,12,402,0
36879,944,10,262,0
28769,874,8,397,0
29071,900,10,299,0
37307,739,8,322,0
10350,1472,11,392,0
10032,795,11,322,0
29563,792,10,328,0
29818,972,12,242,0
23452,1154,9,414,0
33854,1058,8,322,0
28065,810,12,281,0
17189,985,8,217,0
26916,1069,9,245,0
3446,1369,14,339,0
3431,820,12,315,0
13807,1014,9,229,0
3494,958,8,290,0
15880,1179,11,305,0
22895,1019,9,235,0
29767,1109,12,468,0
1910,889,9,501,0
26319,808,8,320,0
22458,1011,9,455,0
36013,1498,12,388,0
28240,1022,10,256,0
14823,828,10,275,0
6372,704,10,302,0
31535,748,8,371,0
37168,706,10,461,0
27897,823,9,250,0
3131,1137,12,359,0
3194,963,9,541,0
39957,1320,11,343,0
9156,729,9,308,0
7619,1131,9,556,0
26935,1424,10,238,0
26394,1244,11,430,0
4713,1031,10,423,0
26163,1266,10,404,0
30322,950,9,356,0
30439,1111,10,453,0
594,905,9,406,0
34184,1006,9,222,0
4024,790,11,286,0
17694,772,11,254,0
18085,913,12,245,0
24469,1098,9,243,0
37275,1102,8,223,0
18520,923,9,487,0
6270,958,8,267,0
34678,1289,11,391,0
94,1039,10,255,0
6024,992,10,272,0
22564,1078,12,241,0
3378,1243,12,494,0
2971,803,12,417,0
27342,778,10,514,0
11474,799,8,294,0
1016,735,12,241,0
32564,1170,13,363,0
2841,1125,8,354,0
36621,1067,11,294,0
37829,1421,10,328,0
28322,827,13,420,0
2135,1084,11,470,0
5894,1002,12,446,0
2372,1119,11,299,0
22786,1045,11,308,0
20004,1187,11,415,0
7537,1004,12,344,0
2734,1386,12,358,0
37921,861,10,358,0
23241,1250,12,334,0
5486,954,8,346,0
32468,1001,9,458,0
26742,1251,12,364,0
1725,956,8,373,0
2856,964,11,277,0
25084,981,11,514,0
32132,1087,10,394,0
18433,814,8,375,0
178,1006,9,317,0
6285,975,9,396,0
37221,1001,11,269,0
31936,832,9,247,0
36399,827,9,310,0
13498,711,11,421,0
6489,1424,14,458,0
15024,1014,15,420,0
33039,1431,10,345,0
32765,1010,10,399,0
21366,793,8,272,0
6860,1367,11,244,0
6983,982,11,256,0
3042,1021,12,274,0
18533,1636,11,516,0
35811,794,10,235,0
11912,855,10,412,0
7653,855,10,431,0
17216,930,10,411,0
37819,1065,9,455,0
37627,1482,12,362,0
27017,944,7,430,0
5600,894,9,318,0
24635,843,9,429,0
387,1053,9,415,0
6510,1445,13,374,0
19658,851,8,385,0
20338,1011,10,394,0
25636,1301,13,439,0
14642,1104,10,261,0
7886,1240,12,241,0
27861,997,13,275,0
9005,911,9,377,0
3785,1224,11,293,0
34126,1040,9,244,0
25688,848,12,283,0
20595,918,9,222,0
21035,1184,9,256,0
12967,1424,14,516,0
14321,735,8,344,0
30169,1226,12,306,0
6522,973,11,403,0
38213,760,9,440,0
39713,834,8,401,0
5074,748,7,307,0
37983,1178,11,246,0
11985,959,10,290,0
2286,793,7,307,0
20750,832,9,468,0
39902,1167,8,349,0
14712,1018,12,248,0
9036,859,8,442,0
24465,877,10,238,0
4904,1118,9,245,0
13855,996,10,261,0
21215,1018,12,286,0
26538,1028,10,234,0
28774,1289,9,425,0
23225,1014,11,253,0
7113,884,9,280,0
25283,956,12,279,0
34089,800,12,385,0
5516,1016,10,239,0
33479,971,10,253,0
38669,845,10,335,0
39990,898,9,277,0
39621,1037,9,252,0
9141,881,11,315,0
2875,937,11,525,0
20163,1334,12,269,0
11439,843,9,237,0
826,938,10,294,0
8345,854,10,452,0
833,1068,14,330,0
17857,1396,13,448,0
35032,1558,11,308,0
14048,743,8,277,0
5680,861,12,259,0
5398,893,11,415,0
39328,1279,11,391,0
29193,762,9,313,0
24844,840,10,272,0
17782,836,9,240,0
31693,860,9,289,0
12033,1040,11,278,0
14554,1206,12,397,0
31993,771,10,230,0
16150,848,9,227,0
28422,903,9,341,0
32748,772,8,292,0
7901,788,8,323,0
5215,823,9,393,0
28295,945,9,389,0
28965,948,11,239,0
25435,1030,9,311,0
12669,1240,13,335,0
15138,904,11,485,0
29272,1310,13,323,0
7946,1217,10,339,0
12311,1218,11,390,0
27656,789,10,432,0
37439,676,11,430,0
3435,996,11,343,0
1721,825,8,352,0
31061,775,9,328,0
5642,1165,10,234,0
14458,1190,11,291,0
35841,1027,8,236,0
7864,792,9,239,0
16801,850,9,260,0
5896,871,8,304,0
4433,1043,8,220,0
4568,920,9,506,0
32956,729,8,302,0
878,1203,11,419,0
38121,878,8,373,0
31874,1254,10,231,0
16449,845,8,366,0
16479,739,9,295,0
112,1092,10,382,0
16366,896,9,261,0
9056,1101,8,235,0
5927,1361,14,361,0
30488,1124,13,299,0
31735,1135,10,309,0
18888,950,10,585,0
17386,1099,10,295,0
13355,1239,14,500,0
26185,852,12,412,0
18343,833,11,378,0
17846,906,9,377,0
23220,742,9,264,0
24180,1049,13,311,0
39859,893,9,297,0
37396,785,10,468,0
6900,925,9,220,0
15948,806,10,502,0
23805,1243,9,392,0
20757,860,11,465,0
8613,859,11,290,0
3928,1078,14,266,0
19578,955,9,226,0
16097,886,9,263,0
23157,1028,11,326,0
25675,1130,10,322,0
37977,840,10,417,0
9316,874,8,253,0
38569,755,9,271,0
14665,861,10,289,0
27246,924,10,289,0
30479,1064,11,255,0
23129,936,9,277,0
24666,1220,10,458,0
18206,1011,13,432,0
18084,1240,13,340,0
16523,1021,10,244,0
10834,821,10,332,0
25204,913,9,223,0
26544,1004,11,231,0
19395,888,9,328,0
2159,875,9,227,0
133,1278,13,430,0
8021,1256,12,267,0
39564,1124,11,277,0
15973,757,9,290,0
6390,943,13,352,0
18178,1299,14,337,0
30013,1232,9,363,0
9310,911,10,512,0
6667,980,9,480,0
14599,1004,13,297,0
26943,692,8,298,0
38357,1053,8,223,0
11802,1124,12,238,0
37235,1276,13,453,0
6483,816,10,344,0
10962,1132,10,524,0
28788,839,7,348,0
25425,770,9,281,0
14966,936,10,252,0
37250,928,10,347,0
13490,948,10,231,0
36833,969,11,293,0
16564,973,10,490,0
9776,939,8,275,0
10757,1090,12,424,0
251,1190,12,370,0
28113,752,10,311,0
26949,797,11,391,0
3949,1008,11,341,0
27050,752,8,379,0
6473,918,9,248,0
33981,980,8,498,0
38215,686,9,403,0
31795,973,9,235,0
6538,1079,10,274,0
34813,1269,8,319,0
10612,942,10,379,0
4212,692,11,515,0
36124,1044,11,326,0
28164,1189,11,268,0
30442,1172,8,240,0
1977,1026,11,514,0
39658,868,9,370,0
9825,816,10,439,0
23698,839,7,322,0
24094,1265,12,268,0
28055,848,9,489,0
35561,871,10,330,0
806,1206,8,491,0
23188,1360,12,284,0
6611,866,9,452,0
25302,929,9,303,0
11512,1106,10,557,0
38228,695,9,262,0
2419,1118,16,426,0
5731,1127,10,398,0
37533,1221,11,442,0
31999,1233,12,354,0
28340,882,9,441,0
18135,976,11,353,0
192,890,10,259,0
29127,1056,9,239,0
21936,932,11,240,0
35756,1058,9,250,0
15113,1172,11,485,0
17609,881,11,295,0
8506,739,7,308,0
38493,1206,13,329,0
1259,1029,8,376,0
10636,841,9,235,0
34632,837,10,472,0
16916,1149,9,358,0
19977,1068,11,258,0
12457,1033,11,427,0
7467,863,9,238,0
36876,741,9,260,0
1740,1099,9,373,0
37625,1156,11,443,0
3609,703,9,285,0
31471,1035,12,287,0
1448,1077,10,384,0
19669,1116,12,409,0
9478,810,8,347,0
36320,1095,10,234,0
3253,1346,13,395,0
23776,888,10,414,0
23888,808,7,288,0
12309,1164,12,255,0
11944,954,9,313,0
6830,700,11,412,0
21696,994,11,410,0
39876,1259,11,322,0
18025,1209,8,302,0
21540,663,8,301,0
34030,969,9,265,0
37671,1025,11,274,0
17171,896,9,379,0
24183,1105,10,424,0
23483,867,10,482,0
14385,761,9,277,0
33054,1143,11,446,0
27003,1202,9,416,0
34848,1048,11,432,0
15101,842,10,368,0
39768,1183,12,265,0
26566,1286,14,337,0
7603,852,9,238,0
24982,1327,10,359,0
1095,955,9,418,0
11069,889,8,322,0
12295,658,9,279,0
17132,904,10,263,0
23759,1392,15,384,0
35110,876,11,414,0
31694,837,12,418,0
7167,878,9,278,0
39320,668,10,351,0
23879,962,10,474,0
6078,1275,13,411,0
10106,1196,11,420,0
37000,1208,10,291,0
38773,810,9,474,0
8352,891,9,231,0
297,1152,11,354,0
11757,979,12,248,0
1131,939,13,455,0
14954,886,9,410,0
15588,920,9,221,0
31597,869,9,301,0
32954,942,9,308,0
18911,1153,11,306,0
31845,1079,10,263,0
31410,1346,12,294,0
13906,1386,11,353,0
7754,1084,8,399,0
3015,801,7,319,0
37760,1168,12,292,0
2226,1558,14,435,0
18282,930,9,475,0
8116,1005,12,271,0
435,1064,7,227,0
20427,777,9,257,0
25287,1069,10,246,0
31815,1285,10,382,0
20378,1081,12,487,0
549,698,9,316,0
13022,797,9,400,0
15186,878,12,311,0
28471,951,10,245,0
17588,979,10,322,0
21151,993,12,375,0
23307,987,11,523,0
24139,1062,9,294,0
16166,1098,9,423,0
28299,940,8,238,0
18345,1018,10,388,0
26504,1156,11,511,0
12874,851,10,258,0
5898,857,9,490,0
16312,780,9,402,0
4839,827,9,247,0
9,1097,9,244,0
6350,857,10,325,0
5322,995,10,367,0
38209,1159,9,246,0
12611,902,10,505,0
3492,949,10,456,0
30800,750,11,314,0
10164,999,12,342,0
13530,831,8,307,0
25738,916,8,243,0
28850,1086,8,242,0
36230,952,8,262,0
24431,1026,11,471,0
9865,1193,11,349,0
29134,1260,11,243,0
21927,821,11,241,0
13220,884,9,486,0
38112,979,10,257,0
39217,884,9,262,0
1617,1016,8,457,0
1383,1349,10,285,0
29095,1133,12,301,0
8483,1138,13,260,0
3016,769,10,432,0
33128,722,9,421,0
5848,814,8,411,0
30793,937,11,412,0
24318,1145,9,262,0
33185,1262,11,377,0
20289,899,8,392,0
35116,1262,10,339,0
8921,963,10,226,0
8060,831,10,415,0
17274,1070,12,305,0
12533,1412,15,403,0
5254,1144,8,265,0
15761,1410,10,249,0
23003,1012,14,274,0
17005,1175,8,454,0
26731,749,9,304,0
38558,1031,12,499,0
7162,1154,11,357,0
37551,1256,12,411,0
11614,1095,12,299,0
28584,1156,10,382,0
27288,1254,9,516,0
25453,1010,10,240,0
23058,881,10,281,0
34741,914,10,225,0
38607,1263,12,269,0
3853,788,9,301,0
120,754,8,335,0
15368,808,9,268,0
16766,1077,15,377,0
36164,969,9,451,0
38859,797,9,246,0
31016,773,9,355,0
25597,878,9,342,0
22022,666,9,304,0
13359,975,7,311,0
33318,744,8,331,0
1201,759,8,349,0
24100,985,11,360,0
29277,1157,11,280,0
20498,839,7,322,0
9817,983,8,367,0
35690,1239,12,350,0
368,1079,11,234,0
33429,1181,12,412,0
23564,780,10,338,0
16647,815,9,253,0
3740,1146,10,242,0
8367,918,10,327,0
35188,1099,9,533,0
32679,816,11,251,0
21468,1090,9,526,0
5622,920,9,423,0
11207,1068,10,292,0
2128,865,9,366,0
16583,1103,11,478,0
14661,867,10,261,0
10304,1152,11,434,0
22461,1024,10,411,0
25161,1246,10,431,0
13181,822,9,265,0
11065,960,10,420,0
25467,1160,13,346,0
21014,815,9,327,0
30669,1385,13,338,0
20646,1016,7,467,0
39515,1180,11,299,0
12046,918,11,258,0
16395,1304,13,376,0
33242,948,9,493,0
31805,863,10,500,0
29331,860,10,232,0
12008,790,8,373,0
8273,1086,10,234,0
14259,1116,12,244,0
25658,1368,12,324,0
3416,1284,11,339,0
8349,1041,10,322,0
31881,712,9,401,0
30232,1210,8,292,0
7982,1010,9,316,0
30339,1176,12,247,0
